timestamp,gpu_id,utilization_pct,memory_used_mb,memory_total_mb,power_draw_w,sm_clock_mhz,temperature_c
1776342043.8680663,0,100.0,70795.2,81920.0,295.4,1380,64
1776342044.3683016,0,100.0,70795.2,81920.0,303.0,1395,64
1776342044.8685322,0,100.0,70795.2,81920.0,285.3,1365,64
1776342045.3687673,0,100.0,70795.2,81920.0,294.6,1395,64
1776342045.8689663,0,100.0,70795.2,81920.0,293.1,1380,64
1776342046.369154,0,100.0,70795.2,81920.0,305.8,1395,65
1776342046.8693886,0,100.0,70795.2,81920.0,272.8,1380,64
1776342047.3696036,0,100.0,70795.2,81920.0,302.7,1395,64
1776342047.8698244,0,100.0,70795.2,81920.0,290.9,1380,64
1776342048.3700614,0,100.0,70795.2,81920.0,292.3,1395,64
1776342048.8702958,0,100.0,70795.2,81920.0,290.5,1380,64
1776342049.3705328,0,100.0,70795.2,81920.0,302.2,1395,65
1776342049.8707452,0,100.0,70795.2,81920.0,290.5,1395,64
1776342050.3709972,0,100.0,70795.2,81920.0,292.0,1380,64
1776342050.871385,0,100.0,70795.2,81920.0,295.4,1380,65
1776342051.3716233,0,100.0,70795.2,81920.0,292.7,1380,64
1776342051.871996,0,100.0,70795.2,81920.0,292.9,1380,64
1776342052.372382,0,100.0,70795.2,81920.0,291.5,1380,64
1776342052.8725617,0,100.0,70795.2,81920.0,303.0,1395,64
1776342053.3727467,0,100.0,70795.2,81920.0,293.1,1395,64
1776342053.872953,0,100.0,70795.2,81920.0,293.1,1380,64
1776342054.373152,0,100.0,70795.2,81920.0,301.3,1395,65
1776342054.8733878,0,100.0,70795.2,81920.0,291.5,1395,64
1776342055.3736072,0,100.0,70795.2,81920.0,303.7,1395,65
1776342055.8738434,0,100.0,70795.2,81920.0,241.7,1395,65
1776342056.374085,0,100.0,70795.2,81920.0,304.3,1395,65
1776342056.8743114,0,100.0,70795.2,81920.0,296.5,1380,65
1776342057.3745382,0,100.0,70795.2,81920.0,305.7,1395,65
1776342057.8747616,0,100.0,70795.2,81920.0,291.6,1395,64
1776342058.3749893,0,100.0,70795.2,81920.0,300.1,1395,65
1776342058.8752277,0,100.0,70795.2,81920.0,303.1,1395,65
1776342059.3754687,0,100.0,70795.2,81920.0,296.2,1380,65
1776342059.8757088,0,100.0,70795.2,81920.0,305.2,1395,65
1776342060.3759384,0,100.0,70795.2,81920.0,292.5,1380,65
1776342060.8762069,0,100.0,70795.2,81920.0,305.4,1395,65
1776342061.376438,0,100.0,70795.2,81920.0,300.5,1380,65
1776342061.8766613,0,96.0,70795.2,81920.0,300.3,1395,65
1776342062.376896,0,100.0,70795.2,81920.0,294.7,1380,64
1776342062.8771207,0,100.0,70795.2,81920.0,301.3,1395,65
1776342063.3773513,0,100.0,70795.2,81920.0,295.2,1380,65
1776342063.877597,0,100.0,70795.2,81920.0,301.6,1395,65
1776342064.3777914,0,100.0,70795.2,81920.0,303.6,1380,64
1776342064.8779798,0,96.0,70795.2,81920.0,303.4,1395,65
1776342065.3782136,0,100.0,70795.2,81920.0,303.1,1380,65
1776342065.8784442,0,100.0,70795.2,81920.0,301.5,1395,65
1776342066.3786757,0,100.0,70795.2,81920.0,292.9,1380,64
1776342066.8788962,0,100.0,70795.2,81920.0,304.4,1395,65
1776342067.3791049,0,100.0,70795.2,81920.0,291.0,1380,64
1776342067.8793428,0,96.0,70795.2,81920.0,302.8,1395,65
1776342068.3795743,0,100.0,70795.2,81920.0,296.4,1380,64
1776342068.8797884,0,100.0,70795.2,81920.0,303.6,1395,65
1776342069.3800201,0,100.0,70795.2,81920.0,301.3,1395,64
1776342069.8802912,0,100.0,70795.2,81920.0,303.8,1395,64
1776342070.3805075,0,100.0,70795.2,81920.0,302.1,1380,64
1776342070.8806944,0,100.0,70795.2,81920.0,301.8,1395,65
1776342071.3809693,0,100.0,70795.2,81920.0,289.8,1380,64
1776342071.8812447,0,100.0,70795.2,81920.0,300.4,1395,65
1776342072.3814833,0,100.0,70795.2,81920.0,292.7,1380,64
