timestamp,gpu_id,utilization_pct,memory_used_mb,memory_total_mb,power_draw_w,sm_clock_mhz,temperature_c
1776344260.6199067,0,100.0,70803.2,81920.0,295.9,1380,64
1776344261.1203015,0,100.0,70803.2,81920.0,294.2,1380,64
1776344261.6205637,0,100.0,70803.2,81920.0,294.2,1380,64
1776344262.1208086,0,100.0,70803.2,81920.0,304.7,1380,64
1776344262.6210887,0,100.0,70803.2,81920.0,295.8,1380,64
1776344263.1213517,0,100.0,70803.2,81920.0,295.8,1380,64
1776344263.621511,0,100.0,70803.2,81920.0,294.4,1380,64
1776344264.1217337,0,100.0,70803.2,81920.0,294.4,1380,64
1776344264.6219633,0,100.0,70803.2,81920.0,296.4,1380,64
1776344265.1221638,0,100.0,70803.2,81920.0,306.9,1395,64
1776344265.6223383,0,100.0,70803.2,81920.0,295.4,1395,64
1776344266.1225567,0,100.0,70803.2,81920.0,306.9,1395,64
1776344266.6227524,0,100.0,70803.2,81920.0,310.6,1395,64
1776344267.1229777,0,100.0,70803.2,81920.0,293.1,1380,64
1776344267.623255,0,100.0,70803.2,81920.0,296.0,1380,64
1776344268.123454,0,100.0,70803.2,81920.0,293.1,1380,64
1776344268.6236465,0,100.0,70803.2,81920.0,301.9,1395,64
1776344269.1238673,0,100.0,70803.2,81920.0,302.7,1395,64
1776344269.6240737,0,100.0,70803.2,81920.0,296.5,1380,64
1776344270.1243215,0,100.0,70803.2,81920.0,296.2,1380,64
1776344270.624568,0,100.0,70803.2,81920.0,294.9,1380,64
1776344271.1248147,0,100.0,70803.2,81920.0,292.6,1380,64
1776344271.625049,0,100.0,70803.2,81920.0,293.8,1380,64
1776344272.1252408,0,100.0,70803.2,81920.0,298.4,1380,64
1776344272.6254008,0,100.0,70803.2,81920.0,292.8,1380,64
1776344273.125627,0,100.0,70803.2,81920.0,293.2,1380,64
1776344273.6258302,0,100.0,70803.2,81920.0,294.4,1395,64
1776344274.1260517,0,100.0,70803.2,81920.0,294.3,1380,64
1776344274.6262555,0,100.0,70803.2,81920.0,292.5,1380,64
1776344275.1264682,0,100.0,70803.2,81920.0,294.8,1380,64
1776344275.6267169,0,100.0,70803.2,81920.0,308.5,1395,64
1776344276.126955,0,100.0,70803.2,81920.0,292.9,1380,64
1776344276.6271513,0,100.0,70803.2,81920.0,294.4,1380,64
1776344277.127374,0,100.0,70803.2,81920.0,294.9,1380,64
1776344277.6275837,0,100.0,70803.2,81920.0,290.1,1380,64
1776344278.1277993,0,100.0,70803.2,81920.0,293.4,1380,64
1776344278.6280017,0,100.0,70803.2,81920.0,308.2,1380,64
1776344279.1283574,0,100.0,70803.2,81920.0,295.5,1380,64
1776344279.6286132,0,100.0,70803.2,81920.0,295.1,1380,64
1776344280.1290603,0,100.0,70803.2,81920.0,296.0,1380,64
1776344280.6295197,0,100.0,70803.2,81920.0,297.9,1380,64
1776344281.129965,0,100.0,70803.2,81920.0,297.1,1380,64
1776344281.630204,0,100.0,70803.2,81920.0,294.1,1380,64
1776344282.1304383,0,100.0,70803.2,81920.0,295.2,1380,64
1776344282.6306746,0,100.0,70803.2,81920.0,295.3,1380,64
1776344283.130929,0,100.0,70803.2,81920.0,293.4,1380,64
1776344283.6312175,0,100.0,70803.2,81920.0,290.4,1380,64
1776344284.1314712,0,100.0,70803.2,81920.0,301.9,1395,64
1776344284.6317015,0,100.0,70803.2,81920.0,291.0,1380,64
