tenant,request_id,submit_time,ttft_ms,total_latency_ms,tokens_out,prompt_tokens,error
quiet_0,7,1776779552.004403,36.16142272949219,840.3680324554443,64,0,
quiet_0,25,1776779569.906616,37.33205795288086,892.7340507507324,59,0,
quiet_0,28,1776779574.960426,36.14544868469238,892.303466796875,63,0,
quiet_0,49,1776779594.2376494,56.39219284057617,898.7412452697754,61,0,
quiet_0,82,1776779618.3132539,39.9477481842041,896.9261646270752,64,0,
quiet_0,212,1776779738.6493602,53.40766906738281,892.1029567718506,62,0,
quiet_0,94,1776779639.925528,41.27001762390137,913.3901596069336,64,0,
quiet_0,149,1776779689.2952793,40.58098793029785,877.3696422576904,63,0,
quiet_0,306,1776779832.5336564,52.533626556396484,891.5133476257324,64,0,
quiet_0,213,1776779739.7579737,39.44230079650879,876.3971328735352,64,0,
quiet_0,288,1776779815.2550576,47.74761199951172,922.4114418029785,63,0,
quiet_0,45,1776779591.7396595,55.58609962463379,921.8487739562988,64,0,
quiet_0,73,1776779613.7464297,48.148155212402344,925.1573085784912,64,0,
quiet_0,98,1776779643.2161272,43.27821731567383,903.5954475402832,62,0,
quiet_0,117,1776779668.54428,43.25366020202637,890.5348777770996,62,0,
quiet_0,266,1776779786.3447263,51.49102210998535,908.6391925811768,58,0,
quiet_0,41,1776779589.3628228,51.14555358886719,898.1812000274658,62,0,
quiet_0,134,1776779675.8555741,48.30455780029297,892.1816349029541,63,0,
quiet_0,244,1776779770.1533248,53.64489555358887,893.103837966919,64,0,
quiet_0,292,1776779816.7335858,60.984134674072266,902.1303653717041,63,0,
quiet_0,301,1776779827.3688397,51.671743392944336,890.6428813934326,64,0,
quiet_0,152,1776779691.4557302,52.86383628845215,945.8274841308594,64,0,
quiet_0,262,1776779784.4165554,42.45162010192871,884.7100734710693,63,0,
quiet_0,118,1776779668.5975525,52.52957344055176,881.2112808227539,62,0,
quiet_0,93,1776779633.692805,59.22222137451172,902.8041362762451,62,0,
quiet_0,129,1776779674.6244721,64.91708755493164,929.2988777160645,62,0,
quiet_0,181,1776779712.7824311,28.13267707824707,916.6805744171143,63,0,
quiet_0,237,1776779756.3489833,48.32172393798828,856.5163612365723,62,0,
quiet_0,305,1776779830.8886669,26.10468864440918,863.6226654052734,64,0,
quiet_0,165,1776779700.442018,51.27596855163574,910.0408554077148,64,0,
quiet_0,230,1776779751.666983,39.18647766113281,895.2019214630127,62,0,
quiet_0,253,1776779776.276709,33.895254135131836,901.8557071685791,63,0,
quiet_0,270,1776779788.2741086,57.929039001464844,884.1762542724609,60,0,
quiet_0,304,1776779829.6757834,32.93895721435547,887.6097202301025,64,0,
quiet_0,39,1776779584.700656,38.58590126037598,893.2299613952637,64,0,
quiet_0,133,1776779675.607812,43.025970458984375,917.3533916473389,64,0,
quiet_0,260,1776779783.3312008,48.783063888549805,889.540433883667,58,0,
quiet_0,296,1776779818.677793,51.06949806213379,894.2790031433105,63,0,
quiet_0,298,1776779821.1105313,39.30068016052246,875.1430511474609,63,0,
quiet_0,29,1776779575.3132432,33.94603729248047,908.5149765014648,64,0,
quiet_0,59,1776779604.9870954,39.641380310058594,895.1568603515625,64,0,
quiet_0,67,1776779610.6014671,35.65406799316406,935.4801177978516,62,0,
quiet_0,214,1776779740.6532724,41.75281524658203,902.4105072021484,63,0,
quiet_0,42,1776779589.4897788,47.452449798583984,885.5628967285156,64,0,
quiet_0,155,1776779695.1905274,37.16754913330078,930.4003715515137,64,0,
quiet_0,70,1776779611.4123423,39.353132247924805,914.7782325744629,64,0,
quiet_0,20,1776779564.1656985,57.20162391662598,885.9734535217285,63,0,
quiet_0,47,1776779593.7199497,41.99862480163574,930.4726123809814,63,0,
quiet_0,54,1776779600.1433828,57.2810173034668,900.2189636230469,64,0,
quiet_0,107,1776779656.7651181,37.0488166809082,892.7793502807617,61,0,
quiet_0,239,1776779758.8293886,33.24723243713379,876.8694400787354,59,0,
quiet_0,130,1776779674.8303337,67.1243667602539,967.9486751556396,63,0,
quiet_0,161,1776779697.0487785,50.611019134521484,909.1355800628662,64,0,
quiet_0,224,1776779746.882448,37.33253479003906,890.6593322753906,64,0,
quiet_0,263,1776779784.9352124,52.84905433654785,909.3453884124756,63,0,
quiet_0,164,1776779699.9727373,35.11238098144531,907.30881690979,64,0,
quiet_0,227,1776779748.3287299,48.40803146362305,874.7236728668213,61,0,
quiet_0,55,1776779601.2512162,71.03729248046875,916.4309501647949,62,0,
quiet_0,68,1776779610.826268,56.64825439453125,935.6977939605713,62,0,
quiet_0,250,1776779774.478331,57.29818344116211,936.0909461975098,61,0,
quiet_0,4,1776779549.7029564,32.79376029968262,871.5922832489014,64,0,
quiet_0,160,1776779696.8220255,37.54138946533203,928.2574653625488,63,0,
quiet_0,156,1776779695.468196,50.92310905456543,883.1281661987305,63,0,
quiet_0,185,1776779713.9337807,34.70420837402344,911.0147953033447,62,0,
quiet_0,187,1776779715.9150336,31.96883201599121,867.6271438598633,63,0,
quiet_0,274,1776779793.7976356,47.266483306884766,871.5248107910156,63,0,
quiet_0,71,1776779611.787308,40.575265884399414,897.7861404418945,63,0,
quiet_0,101,1776779645.5466893,34.406185150146484,924.6227741241455,64,0,
quiet_0,151,1776779690.8362412,47.2264289855957,922.0962524414062,63,0,
quiet_0,56,1776779601.5024827,37.99867630004883,876.6567707061768,64,0,
quiet_0,123,1776779671.387043,40.01426696777344,911.247730255127,63,0,
quiet_0,303,1776779829.3474004,52.84452438354492,910.0301265716553,64,0,
quiet_0,275,1776779794.8185158,45.39847373962402,905.6143760681152,63,0,
quiet_0,231,1776779752.0066445,45.80998420715332,901.6578197479248,63,0,
quiet_0,43,1776779589.7905626,42.725563049316406,871.0479736328125,62,0,
quiet_0,40,1776779584.8357322,52.55389213562012,892.9932117462158,64,0,
quiet_0,61,1776779605.712104,45.2115535736084,903.6521911621094,59,0,
quiet_0,291,1776779816.1279702,36.995649337768555,914.0326976776123,63,0,
quiet_0,6,1776779551.5029957,41.32652282714844,901.5476703643799,64,0,
quiet_0,170,1776779702.9192295,87.04996109008789,942.2576427459717,59,0,
quiet_0,182,1776779713.3354368,62.65974044799805,943.4080123901367,61,0,
quiet_0,271,1776779789.5861387,45.191287994384766,871.0649013519287,63,0,
quiet_0,295,1776779818.3700159,40.82846641540527,911.7903709411621,64,0,
quiet_0,309,1776779834.1870615,52.38986015319824,877.6779174804688,55,0,
quiet_0,119,1776779669.596383,22.00174331665039,894.0448760986328,64,0,
quiet_0,69,1776779610.9398334,68.74942779541016,933.5615634918213,63,0,
quiet_0,103,1776779646.0186229,38.18321228027344,876.6975402832031,61,0,
quiet_0,184,1776779713.8254592,42.51384735107422,924.379825592041,57,0,
quiet_0,38,1776779582.3612287,52.680015563964844,898.8227844238281,64,0,
quiet_0,102,1776779645.8170626,32.668352127075195,893.6779499053955,63,0,
quiet_0,225,1776779747.3633056,47.13845252990723,902.4114608764648,58,0,
quiet_0,5,1776779550.6424012,50.07457733154297,873.511791229248,61,0,
quiet_0,131,1776779675.0599437,54.3820858001709,968.5637950897217,63,0,
quiet_0,8,1776779553.909308,40.44699668884277,934.0035915374756,64,0,
quiet_0,50,1776779596.6740499,45.88723182678223,926.1298179626465,63,0,
quiet_0,150,1776779690.7571669,38.30695152282715,946.7039108276367,64,0,
quiet_0,261,1776779783.3584523,23.343324661254883,862.1664047241211,63,0,
quiet_0,307,1776779832.8570225,66.2384033203125,891.9644355773926,60,0,
quiet_0,76,1776779616.1477149,52.123069763183594,915.4884815216064,62,0,
quiet_0,157,1776779695.57681,37.52017021179199,897.4087238311768,64,0,
quiet_0,19,1776779564.0663278,26.819467544555664,901.6480445861816,60,0,
quiet_0,104,1776779651.285834,49.8502254486084,888.4518146514893,64,0,
quiet_0,171,1776779702.9455972,47.19829559326172,915.780782699585,64,0,
quiet_0,251,1776779775.0505595,31.18300437927246,903.8975238800049,60,0,
quiet_0,74,1776779614.017244,53.601741790771484,915.9829616546631,62,0,
quiet_0,84,1776779624.5258815,35.99715232849121,890.2103900909424,63,0,
quiet_0,195,1776779724.4296436,39.15596008300781,894.6762084960938,64,0,
quiet_0,289,1776779815.4495273,44.579267501831055,905.5194854736328,59,0,
quiet_0,167,1776779702.5104015,48.53105545043945,1021.1193561553955,64,0,
quiet_0,302,1776779827.5884092,40.27557373046875,860.0704669952393,60,0,
quiet_0,52,1776779597.3881028,42.29474067687988,877.023458480835,60,0,
quiet_0,90,1776779632.2430723,40.53473472595215,877.5811195373535,64,0,
quiet_0,122,1776779671.0468895,46.17762565612793,904.9084186553955,56,0,
quiet_0,12,1776779555.6041262,37.17303276062012,906.9931507110596,64,0,
quiet_0,99,1776779643.620957,34.99746322631836,889.0035152435303,62,0,
quiet_0,132,1776779675.5957446,67.40927696228027,929.8238754272461,62,0,
quiet_0,290,1776779815.756659,39.66331481933594,894.845724105835,64,0,
quiet_0,210,1776779737.0619304,39.63971138000488,894.3929672241211,64,0,
quiet_0,26,1776779570.3661563,36.50355339050293,875.1301765441895,63,0,
quiet_0,91,1776779632.4519954,47.849416732788086,886.3551616668701,54,0,
quiet_0,196,1776779724.7453096,36.451101303100586,875.3914833068848,64,0,
quiet_0,105,1776779653.0484934,48.59519004821777,909.442663192749,52,0,
quiet_0,188,1776779717.3173313,30.71904182434082,851.243257522583,64,0,
quiet_0,232,1776779754.1034567,59.80873107910156,945.7376003265381,63,0,
quiet_0,254,1776779777.117742,38.15793991088867,892.3535346984863,63,0,
quiet_0,92,1776779633.3962748,31.152009963989258,886.4121437072754,64,0,
quiet_0,120,1776779670.3795066,60.178279876708984,886.1477375030518,63,0,
quiet_0,311,1776779837.7011569,55.174827575683594,923.3710765838623,62,0,
quiet_0,46,1776779591.838177,47.627925872802734,889.8866176605225,64,0,
quiet_0,146,1776779686.3858602,37.763357162475586,909.9733829498291,64,0,
quiet_0,312,1776779837.7668488,51.07522010803223,929.3999671936035,58,0,
quiet_0,75,1776779614.3305633,46.59152030944824,852.7088165283203,55,0,
quiet_0,158,1776779695.7161567,55.573463439941406,902.7931690216064,62,0,
quiet_0,186,1776779714.3208003,47.02639579772949,902.3828506469727,63,0,
quiet_0,252,1776779775.3274024,64.41259384155273,890.0680541992188,63,0,
quiet_0,121,1776779670.3894715,38.692474365234375,876.7383098602295,64,0,
quiet_0,159,1776779696.7826202,37.31131553649902,945.3556537628174,64,0,
quiet_0,166,1776779701.2253342,57.866811752319336,897.3574638366699,62,0,
quiet_0,211,1776779737.5267677,33.626556396484375,870.7122802734375,63,0,
quiet_0,27,1776779571.4808698,51.513671875,878.5231113433838,62,0,
quiet_0,172,1776779703.3128927,41.69917106628418,904.8910140991211,64,0,
quiet_0,310,1776779837.1409829,34.926414489746094,906.5823554992676,63,0,
quiet_0,72,1776779612.5664012,51.58710479736328,877.0163059234619,59,0,
quiet_0,145,1776779685.9192579,55.8781623840332,879.2698383331299,63,0,
quiet_0,313,1776779838.1472948,50.47130584716797,907.5078964233398,64,0,
quiet_0,308,1776779834.1530287,46.65231704711914,889.5385265350342,60,0,
quiet_0,115,1776779668.0742965,54.42094802856445,937.535285949707,63,0,
quiet_0,219,1776779742.744058,51.64480209350586,907.4966907501221,59,0,
quiet_0,226,1776779748.106544,41.301727294921875,913.6059284210205,63,0,
quiet_0,297,1776779819.7678034,32.38821029663086,869.7676658630371,63,0,
quiet_0,30,1776779576.570059,26.06821060180664,848.8812446594238,64,0,
quiet_0,246,1776779771.9312065,37.6429557800293,927.4740219116211,63,0,
quiet_0,293,1776779817.1661665,33.48064422607422,854.4845581054688,62,0,
