timestamp,gpu_index,utilization_pct,memory_used_mb,memory_total_mb,power_draw_w,sm_clock_mhz
1776342899.1375751,0,100.0,70795.25,81920.0,301.699,1290
1776342899.2377808,0,100.0,70795.25,81920.0,304.204,1290
1776342899.3379877,0,100.0,70795.25,81920.0,304.204,1290
1776342899.4381988,0,100.0,70795.25,81920.0,298.749,1275
1776342899.5384047,0,100.0,70795.25,81920.0,290.622,1275
1776342899.6386113,0,100.0,70795.25,81920.0,296.975,1275
1776342899.738821,0,100.0,70795.25,81920.0,292.939,1275
1776342899.8390281,0,100.0,70795.25,81920.0,296.522,1275
1776342899.9392972,0,100.0,70795.25,81920.0,274.203,1305
1776342900.03952,0,100.0,70795.25,81920.0,344.645,1350
1776342900.140424,0,100.0,70795.25,81920.0,267.883,1260
1776342900.2406266,0,100.0,70795.25,81920.0,299.88,1305
1776342900.3408327,0,100.0,70795.25,81920.0,301.902,1305
1776342900.4410825,0,100.0,70795.25,81920.0,301.902,1305
1776342900.541429,0,100.0,70795.25,81920.0,299.592,1305
1776342900.6416357,0,100.0,70795.25,81920.0,299.582,1305
1776342900.7418594,0,100.0,70795.25,81920.0,301.307,1305
1776342900.8420415,0,100.0,70795.25,81920.0,301.048,1305
1776342900.9422538,0,100.0,70795.25,81920.0,297.942,1290
1776342901.0424414,0,100.0,70795.25,81920.0,292.933,1290
1776342901.1426377,0,100.0,70795.25,81920.0,300.754,1290
1776342901.242839,0,100.0,70795.25,81920.0,297.383,1290
1776342901.3430464,0,100.0,70795.25,81920.0,299.498,1290
1776342901.4432569,0,100.0,70795.25,81920.0,299.96,1290
1776342901.5434656,0,100.0,70795.25,81920.0,299.399,1305
1776342901.6436713,0,100.0,70795.25,81920.0,295.372,1290
1776342901.7438989,0,100.0,70795.25,81920.0,300.935,1305
1776342901.8441298,0,100.0,70795.25,81920.0,299.587,1275
1776342901.944339,0,100.0,70795.25,81920.0,292.653,1275
1776342902.044589,0,100.0,70795.25,81920.0,298.333,1290
1776342902.1447935,0,100.0,70795.25,81920.0,298.638,1290
1776342902.245,0,100.0,70795.25,81920.0,302.855,1290
1776342902.3455865,0,100.0,70795.25,81920.0,304.469,1275
1776342902.4457965,0,100.0,70795.25,81920.0,302.763,1290
1776342902.5460064,0,100.0,70795.25,81920.0,289.744,1275
1776342902.6465774,0,100.0,70795.25,81920.0,289.744,1275
1776342902.7468174,0,100.0,70795.25,81920.0,303.543,1290
1776342902.8470232,0,100.0,70795.25,81920.0,304.102,1275
1776342902.9472318,0,100.0,70795.25,81920.0,302.687,1290
1776342903.0478683,0,100.0,70795.25,81920.0,294.052,1275
1776342903.1480744,0,100.0,70795.25,81920.0,294.052,1290
1776342903.248284,0,100.0,70795.25,81920.0,297.962,1275
1776342903.3484888,0,100.0,70795.25,81920.0,295.088,1275
1776342903.4488704,0,100.0,70795.25,81920.0,297.957,1290
1776342903.5491161,0,100.0,70795.25,81920.0,297.957,1275
1776342903.649325,0,100.0,70795.25,81920.0,311.156,1275
1776342903.7495162,0,100.0,70795.25,81920.0,295.35,1290
1776342903.8499436,0,100.0,70795.25,81920.0,298.892,1275
1776342903.950182,0,100.0,70795.25,81920.0,291.161,1290
1776342904.0514176,0,100.0,70795.25,81920.0,302.384,1290
1776342904.1516273,0,100.0,70795.25,81920.0,306.237,1290
1776342904.2518387,0,100.0,70795.25,81920.0,299.692,1275
1776342904.3520627,0,100.0,70795.25,81920.0,291.419,1275
1776342904.4522772,0,100.0,70795.25,81920.0,293.726,1275
1776342904.552462,0,100.0,70795.25,81920.0,293.892,1275
1776342904.6526775,0,100.0,70795.25,81920.0,294.79,1275
1776342904.7528894,0,100.0,70795.25,81920.0,304.401,1290
1776342904.8531048,0,100.0,70795.25,81920.0,306.341,1275
