timestamp,gpu_index,utilization_pct,memory_used_mb,memory_total_mb,power_draw_w,sm_clock_mhz
1776342626.669246,0,100.0,70795.25,81920.0,292.053,1395
1776342626.7707675,0,100.0,70795.25,81920.0,88.685,1410
1776342626.8709567,0,54.0,70795.25,81920.0,119.005,1410
1776342626.9711576,0,54.0,70795.25,81920.0,88.685,1410
1776342627.0713658,0,0.0,70795.25,81920.0,88.685,1410
1776342627.1715746,0,0.0,70795.25,81920.0,88.187,1410
1776342627.2717936,0,0.0,70795.25,81920.0,88.099,1410
1776342627.371981,0,0.0,70795.25,81920.0,87.808,1410
1776342627.4722133,0,0.0,70795.25,81920.0,87.808,1410
1776342627.5724277,0,0.0,70795.25,81920.0,87.808,1410
1776342627.6726418,0,0.0,70795.25,81920.0,87.42,1410
1776342627.7728508,0,0.0,70795.25,81920.0,87.496,1410
1776342627.8730621,0,0.0,70795.25,81920.0,87.517,1410
1776342627.9732697,0,0.0,70795.25,81920.0,87.496,1410
1776342628.0734785,0,0.0,70795.25,81920.0,87.226,1410
1776342628.1736887,0,0.0,70795.25,81920.0,87.226,1410
1776342628.2738955,0,0.0,70795.25,81920.0,87.117,1410
1776342628.3741071,0,0.0,70795.25,81920.0,87.02,1410
1776342628.474317,0,0.0,70795.25,81920.0,87.02,1410
1776342628.5745301,0,0.0,70795.25,81920.0,87.02,1410
1776342628.6747427,0,0.0,70795.25,81920.0,86.736,1410
1776342628.774955,0,0.0,70795.25,81920.0,86.826,1410
1776342628.8751688,0,0.0,70795.25,81920.0,305.358,1395
1776342628.9753861,0,88.0,70795.25,81920.0,300.917,1395
1776342629.075594,0,88.0,70795.25,81920.0,300.917,1395
1776342629.1758082,0,88.0,70795.25,81920.0,296.315,1395
1776342629.2760186,0,100.0,70795.25,81920.0,300.237,1395
1776342629.3762648,0,100.0,70795.25,81920.0,297.576,1395
1776342629.4764743,0,100.0,70795.25,81920.0,300.533,1395
1776342629.5766883,0,100.0,70795.25,81920.0,300.247,1395
1776342629.6768897,0,100.0,70795.25,81920.0,300.247,1380
1776342629.7770624,0,100.0,70795.25,81920.0,288.213,1395
1776342629.877252,0,100.0,70795.25,81920.0,301.796,1395
1776342629.9774098,0,100.0,70795.25,81920.0,302.272,1395
1776342630.0776222,0,100.0,70795.25,81920.0,302.272,1395
1776342630.1778371,0,100.0,70795.25,81920.0,300.548,1380
1776342630.2780497,0,100.0,70795.25,81920.0,300.998,1395
1776342630.378241,0,100.0,70795.25,81920.0,295.696,1395
1776342630.4783792,0,100.0,70795.25,81920.0,306.519,1395
1776342630.5785782,0,100.0,70795.25,81920.0,301.231,1380
1776342630.6787622,0,100.0,70795.25,81920.0,292.818,1380
1776342630.7789242,0,100.0,70795.25,81920.0,294.654,1380
1776342630.8791432,0,100.0,70795.25,81920.0,290.347,1395
1776342630.979346,0,100.0,70795.25,81920.0,304.876,1395
1776342631.0795684,0,100.0,70795.25,81920.0,301.907,1395
1776342631.1797695,0,100.0,70795.25,81920.0,303.714,1395
1776342631.279972,0,100.0,70795.25,81920.0,293.908,1380
1776342631.380201,0,100.0,70795.25,81920.0,294.659,1395
1776342631.4804153,0,100.0,70795.25,81920.0,299.408,1395
1776342631.5806227,0,100.0,70795.25,81920.0,302.078,1380
1776342631.680856,0,100.0,70795.25,81920.0,292.544,1380
1776342631.7810595,0,100.0,70795.25,81920.0,295.827,1395
1776342631.881304,0,100.0,70795.25,81920.0,293.931,1395
1776342631.9814863,0,100.0,70795.25,81920.0,301.115,1395
1776342632.0816693,0,100.0,70795.25,81920.0,301.115,1395
1776342632.1818507,0,100.0,70795.25,81920.0,302.743,1395
1776342632.2820349,0,100.0,70795.25,81920.0,302.743,1395
1776342632.382216,0,100.0,70795.25,81920.0,301.602,1395
1776342632.4824011,0,100.0,70795.25,81920.0,301.094,1395
1776342632.582618,0,100.0,70795.25,81920.0,301.094,1395
1776342632.6827981,0,100.0,70795.25,81920.0,299.407,1365
1776342632.7830005,0,100.0,70795.25,81920.0,287.702,1380
1776342632.8832033,0,100.0,70795.25,81920.0,296.67,1395
1776342632.9833894,0,100.0,70795.25,81920.0,305.923,1395
1776342633.083574,0,100.0,70795.25,81920.0,301.517,1395
1776342633.1837566,0,100.0,70795.25,81920.0,294.093,1395
1776342633.2839434,0,100.0,70795.25,81920.0,304.303,1395
1776342633.3841653,0,100.0,70795.25,81920.0,301.332,1395
1776342633.4843528,0,100.0,70795.25,81920.0,303.91,1395
1776342633.58454,0,100.0,70795.25,81920.0,300.832,1395
1776342633.6847186,0,100.0,70795.25,81920.0,298.552,1365
1776342633.784923,0,100.0,70795.25,81920.0,291.58,1380
1776342633.8851142,0,100.0,70795.25,81920.0,291.884,1380
1776342633.9853072,0,100.0,70795.25,81920.0,300.341,1380
1776342634.0855236,0,100.0,70795.25,81920.0,298.919,1395
1776342634.1856587,0,100.0,70795.25,81920.0,303.23,1395
1776342634.285821,0,100.0,70795.25,81920.0,300.165,1395
1776342634.3860097,0,100.0,70795.25,81920.0,303.14,1395
1776342634.4862583,0,100.0,70795.25,81920.0,300.809,1395
1776342634.5865014,0,100.0,70795.25,81920.0,303.727,1380
1776342634.6866822,0,100.0,70795.25,81920.0,297.739,1380
1776342634.786873,0,100.0,70795.25,81920.0,296.104,1380
1776342634.8870568,0,100.0,70795.25,81920.0,292.929,1380
1776342634.9872415,0,100.0,70795.25,81920.0,291.371,1395
1776342635.0874271,0,99.0,70795.25,81920.0,300.549,1395
1776342635.187664,0,99.0,70795.25,81920.0,300.549,1395
1776342635.2878954,0,100.0,70795.25,81920.0,298.127,1395
1776342635.3880827,0,100.0,70795.25,81920.0,303.527,1395
1776342635.4882586,0,100.0,70795.25,81920.0,303.527,1395
1776342635.5884383,0,100.0,70795.25,81920.0,302.19,1395
1776342635.6886196,0,100.0,70795.25,81920.0,300.828,1395
1776342635.788801,0,100.0,70795.25,81920.0,291.975,1380
1776342635.888982,0,100.0,70795.25,81920.0,295.131,1380
1776342635.9891753,0,100.0,70795.25,81920.0,292.821,1380
1776342636.089355,0,100.0,70795.25,81920.0,303.046,1395
1776342636.1895397,0,100.0,70795.25,81920.0,299.493,1395
1776342636.2897303,0,100.0,70795.25,81920.0,298.909,1395
1776342636.389912,0,100.0,70795.25,81920.0,301.886,1395
1776342636.4900885,0,100.0,70795.25,81920.0,301.196,1395
1776342636.5906293,0,100.0,70795.25,81920.0,302.258,1380
1776342636.6908164,0,100.0,70795.25,81920.0,294.959,1395
1776342636.7910283,0,100.0,70795.25,81920.0,295.321,1380
1776342636.89121,0,100.0,70795.25,81920.0,290.134,1380
1776342636.9913893,0,100.0,70795.25,81920.0,295.056,1380
1776342637.091567,0,100.0,70795.25,81920.0,300.262,1395
1776342637.1917515,0,100.0,70795.25,81920.0,303.054,1395
