timestamp,gpu_index,utilization_pct,memory_used_mb,memory_total_mb,power_draw_w,sm_clock_mhz
1776342704.85836,0,100.0,70795.25,81920.0,92.851,1395
1776342704.9598038,0,100.0,70795.25,81920.0,307.096,1395
1776342705.0600004,0,62.0,70795.25,81920.0,307.096,1395
1776342705.1602423,0,62.0,70795.25,81920.0,296.121,1380
1776342705.2604482,0,100.0,70795.25,81920.0,296.121,1380
1776342705.3608727,0,100.0,70795.25,81920.0,303.327,1380
1776342705.4610634,0,100.0,70795.25,81920.0,295.145,1380
1776342705.5612295,0,100.0,70795.25,81920.0,291.958,1380
1776342705.661388,0,100.0,70795.25,81920.0,294.966,1380
1776342705.7615929,0,100.0,70795.25,81920.0,292.732,1380
1776342705.8618035,0,100.0,70795.25,81920.0,297.276,1380
1776342705.9619875,0,100.0,70795.25,81920.0,295.041,1380
1776342706.062147,0,100.0,70795.25,81920.0,291.79,1380
1776342706.1623633,0,100.0,70795.25,81920.0,296.311,1380
1776342706.262569,0,100.0,70795.25,81920.0,294.17,1380
1776342706.3627622,0,100.0,70795.25,81920.0,296.503,1380
1776342706.4629521,0,100.0,70795.25,81920.0,294.397,1380
1776342706.5631385,0,100.0,70795.25,81920.0,294.959,1380
1776342706.6633396,0,100.0,70795.25,81920.0,296.501,1380
1776342706.7635343,0,100.0,70795.25,81920.0,294.281,1380
1776342706.8637233,0,100.0,70795.25,81920.0,296.98,1380
1776342706.9639652,0,100.0,70795.25,81920.0,293.127,1380
1776342707.0642233,0,100.0,70795.25,81920.0,298.105,1380
1776342707.164418,0,100.0,70795.25,81920.0,297.546,1380
1776342707.2645745,0,100.0,70795.25,81920.0,297.546,1380
1776342707.3648033,0,100.0,70795.25,81920.0,296.5,1380
1776342707.4649167,0,100.0,70795.25,81920.0,296.5,1380
1776342707.5650322,0,100.0,70795.25,81920.0,296.5,1380
1776342707.6651664,0,100.0,70795.25,81920.0,293.324,1380
1776342707.765329,0,100.0,70795.25,81920.0,293.324,1380
1776342707.865537,0,100.0,70795.25,81920.0,295.734,1380
1776342707.9657595,0,100.0,70795.25,81920.0,294.068,1380
1776342708.065976,0,100.0,70795.25,81920.0,305.173,1395
1776342708.16619,0,99.0,70795.25,81920.0,294.303,1395
1776342708.2664042,0,99.0,70795.25,81920.0,303.901,1395
1776342708.3666184,0,100.0,70795.25,81920.0,302.869,1395
1776342708.4668076,0,100.0,70795.25,81920.0,308.047,1395
1776342708.5669615,0,100.0,70795.25,81920.0,296.188,1380
1776342708.667149,0,100.0,70795.25,81920.0,297.746,1380
1776342708.7673595,0,100.0,70795.25,81920.0,294.179,1380
1776342708.8675892,0,100.0,70795.25,81920.0,293.328,1380
1776342708.9679708,0,100.0,70795.25,81920.0,296.032,1380
1776342709.06841,0,100.0,70795.25,81920.0,290.326,1380
1776342709.1686018,0,100.0,70795.25,81920.0,295.038,1380
1776342709.2687874,0,100.0,70795.25,81920.0,291.988,1380
1776342709.373827,0,100.0,70795.25,81920.0,297.453,1380
1776342709.4739416,0,100.0,70795.25,81920.0,293.998,1380
1776342709.5776634,0,100.0,70795.25,81920.0,298.794,1380
1776342709.6778014,0,100.0,70795.25,81920.0,295.152,1380
1776342709.777954,0,100.0,70795.25,81920.0,293.418,1380
1776342709.8781521,0,100.0,70795.25,81920.0,295.821,1380
1776342709.9783483,0,100.0,70795.25,81920.0,292.462,1380
1776342710.0785398,0,100.0,70795.25,81920.0,296.69,1380
1776342710.178735,0,100.0,70795.25,81920.0,293.227,1380
1776342710.2789278,0,100.0,70795.25,81920.0,293.227,1380
1776342710.3791199,0,100.0,70795.25,81920.0,294.838,1380
1776342710.479314,0,100.0,70795.25,81920.0,294.838,1380
1776342710.5795078,0,100.0,70795.25,81920.0,294.19,1380
1776342710.6797044,0,100.0,70795.25,81920.0,294.19,1380
1776342710.7798944,0,100.0,70795.25,81920.0,291.391,1380
1776342710.8800905,0,100.0,70795.25,81920.0,296.873,1380
1776342710.9802983,0,100.0,70795.25,81920.0,290.059,1380
1776342711.0805135,0,100.0,70795.25,81920.0,300.185,1380
1776342711.1807263,0,100.0,70795.25,81920.0,296.489,1380
1776342711.2809381,0,100.0,70795.25,81920.0,294.096,1380
1776342711.3811557,0,100.0,70795.25,81920.0,291.582,1380
1776342711.4813724,0,100.0,70795.25,81920.0,294.957,1380
1776342711.5815957,0,100.0,70795.25,81920.0,292.456,1380
1776342711.6817915,0,100.0,70795.25,81920.0,296.495,1380
1776342711.7819345,0,100.0,70795.25,81920.0,295.519,1380
1776342711.882095,0,100.0,70795.25,81920.0,294.108,1380
1776342711.982311,0,100.0,70795.25,81920.0,296.021,1380
1776342712.0824962,0,100.0,70795.25,81920.0,292.561,1380
1776342712.1826808,0,100.0,70795.25,81920.0,297.071,1380
1776342712.2828975,0,100.0,70795.25,81920.0,293.582,1380
1776342712.3830943,0,100.0,70795.25,81920.0,298.22,1380
1776342712.4833074,0,100.0,70795.25,81920.0,296.006,1380
1776342712.58352,0,100.0,70795.25,81920.0,292.184,1380
1776342712.6837099,0,100.0,70795.25,81920.0,295.34,1380
1776342712.7838628,0,100.0,70795.25,81920.0,293.206,1395
1776342712.884063,0,100.0,70795.25,81920.0,298.143,1380
1776342712.9842713,0,100.0,70795.25,81920.0,298.143,1380
1776342713.084481,0,100.0,70795.25,81920.0,296.5,1380
1776342713.1846914,0,100.0,70795.25,81920.0,296.5,1380
1776342713.2849011,0,100.0,70795.25,81920.0,296.892,1380
1776342713.3851151,0,100.0,70795.25,81920.0,296.892,1380
1776342713.485494,0,100.0,70795.25,81920.0,296.69,1380
1776342713.585703,0,100.0,70795.25,81920.0,296.69,1380
1776342713.6859126,0,100.0,70795.25,81920.0,296.019,1380
1776342713.7861207,0,100.0,70795.25,81920.0,295.242,1380
