timestamp,gpu_index,utilization_pct,memory_used_mb,memory_total_mb,power_draw_w,sm_clock_mhz
1776342869.9753377,0,100.0,70795.25,81920.0,332.682,1260
1776342870.0755265,0,100.0,70795.25,81920.0,269.796,1275
1776342870.1757436,0,100.0,70795.25,81920.0,298.039,1305
1776342870.275972,0,100.0,70795.25,81920.0,305.271,1305
1776342870.3763404,0,100.0,70795.25,81920.0,302.36,1305
1776342870.4765332,0,100.0,70795.25,81920.0,303.163,1305
1776342870.5766842,0,100.0,70795.25,81920.0,303.163,1290
1776342870.676934,0,100.0,70795.25,81920.0,297.461,1290
1776342870.7771475,0,100.0,70795.25,81920.0,292.469,1275
1776342870.8773513,0,100.0,70795.25,81920.0,292.469,1305
1776342870.9775498,0,100.0,70795.25,81920.0,302.202,1275
1776342871.077767,0,100.0,70795.25,81920.0,292.259,1290
1776342871.1781611,0,100.0,70795.25,81920.0,292.259,1290
1776342871.2783964,0,100.0,70795.25,81920.0,301.039,1290
1776342871.379776,0,100.0,70795.25,81920.0,299.507,1290
1776342871.4804323,0,100.0,70795.25,81920.0,300.367,1290
1776342871.580791,0,100.0,70795.25,81920.0,300.367,1275
1776342871.6809933,0,100.0,70795.25,81920.0,292.823,1290
1776342871.781214,0,100.0,70795.25,81920.0,300.925,1290
1776342871.8814328,0,100.0,70795.25,81920.0,301.33,1290
1776342871.9816527,0,100.0,70795.25,81920.0,294.592,1275
1776342872.0818713,0,100.0,70795.25,81920.0,300.056,1290
1776342872.1820917,0,100.0,70795.25,81920.0,295.567,1275
1776342872.282304,0,100.0,70795.25,81920.0,302.018,1290
1776342872.3829017,0,100.0,70795.25,81920.0,300.838,1290
1776342872.483397,0,100.0,70795.25,81920.0,303.728,1290
1776342872.58361,0,100.0,70795.25,81920.0,302.862,1275
1776342872.6840224,0,100.0,70795.25,81920.0,294.414,1275
1776342872.784288,0,100.0,70795.25,81920.0,297.461,1275
1776342872.8845038,0,100.0,70795.25,81920.0,288.273,1275
1776342872.9847176,0,100.0,70795.25,81920.0,297.683,1290
1776342873.084915,0,100.0,70795.25,81920.0,298.636,1275
1776342873.1850736,0,100.0,70795.25,81920.0,286.278,1275
1776342873.2852416,0,100.0,70795.25,81920.0,296.972,1275
1776342873.3854012,0,100.0,70795.25,81920.0,305.29,1275
1776342873.485591,0,100.0,70795.25,81920.0,306.337,1290
1776342873.5857255,0,100.0,70795.25,81920.0,306.337,1275
1776342873.6858819,0,100.0,70795.25,81920.0,298.621,1275
1776342873.786093,0,100.0,70795.25,81920.0,294.682,1290
1776342873.8863053,0,100.0,70795.25,81920.0,294.682,1275
1776342873.9865174,0,100.0,70795.25,81920.0,297.664,1290
1776342874.0867348,0,100.0,70795.25,81920.0,300.377,1275
1776342874.1869419,0,100.0,70795.25,81920.0,294.285,1275
1776342874.2871258,0,100.0,70795.25,81920.0,294.285,1275
1776342874.3874795,0,100.0,70795.25,81920.0,297.288,1275
1776342874.4879646,0,100.0,70795.25,81920.0,298.72,1275
1776342874.5881279,0,100.0,70795.25,81920.0,299.394,1290
1776342874.6883202,0,100.0,70795.25,81920.0,308.838,1275
1776342874.7885427,0,100.0,70795.25,81920.0,298.066,1275
