request_id,timestamp,ttft_ms,tpot_ms,total_latency_ms,tokens_in,tokens_out,error
0,1776342626.659047,2034.4362258911133,11.82142298991286,5037.0776653289795,173,255,
1,1776342626.6594458,2034.0056419372559,11.819103571373647,5036.057949066162,74,255,
2,1776342626.659513,2034.1458320617676,11.830789836372917,5039.166450500488,119,255,
3,1776342626.6595604,2034.0721607208252,11.828412221172663,5038.488864898682,83,255,
4,1776342626.6596057,2031.2106609344482,11.779384987027038,5034.953832626343,65,256,
5,1776342626.6597161,2033.9782238006592,11.835231555728463,5040.1270389556885,47,255,
6,1776342626.6597729,2033.9369773864746,11.836910810996228,5040.512323379517,137,255,
7,1776342626.6598306,2033.8470935821533,11.83381794005867,5039.636850357056,38,255,
8,1776342631.697354,37.1096134185791,11.759313882565966,3035.7346534729004,56,256,
9,1776342631.6976914,50.441741943359375,11.757629992915135,3048.6373901367188,182,256,
10,1776342631.6978538,50.313711166381836,11.763669930252375,3050.0495433807373,20,256,
11,1776342631.7012887,47.08361625671387,11.772741990930895,3049.132823944092,137,256,
12,1776342631.7015152,46.820640563964844,11.76457966075224,3046.788454055786,38,256,
13,1776342631.7016833,46.71525955200195,11.768764608046588,3047.750234603882,137,256,
14,1776342631.7018318,46.58794403076172,11.775438458311791,3049.3247509002686,47,256,
15,1776342631.7019536,46.48637771606445,11.776915718527402,3049.5998859405518,38,256,
16,1776342634.734861,24.550676345825195,11.79499813154632,3032.2751998901367,65,256,
17,1776342634.7488546,45.163631439208984,11.809184504490272,3056.5056800842285,20,256,
18,1776342634.7490594,44.99363899230957,11.812138089946671,3057.088851928711,146,256,
19,1776342634.7492127,44.97265815734863,11.816508162255381,3058.1822395324707,146,256,
20,1776342634.7520711,42.00911521911621,11.815428266338273,3054.943323135376,38,256,
21,1776342634.7522933,41.924476623535156,11.819739435233322,3055.958032608032,128,256,
22,1776342634.7524478,41.793107986450195,11.82244992723652,3056.5178394317627,182,256,
23,1776342634.7526414,54.245710372924805,11.799910489250632,3063.222885131836,173,256,
24,1776342637.7681642,37.10150718688965,11.746964735143324,3032.5775146484375,83,256,
25,1776342637.805883,48.54702949523926,11.750381133135628,3044.894218444824,137,256,
26,1776342637.8097894,44.74282264709473,11.755241132250019,3042.3293113708496,119,256,
27,1776342637.8099918,44.59547996520996,11.760497560688094,3043.522357940674,92,256,
28,1776342637.8101478,44.41666603088379,11.758061016307158,3042.722225189209,119,256,
29,1776342637.8102822,44.32559013366699,11.762764874626608,3043.830633163452,65,256,
30,1776342637.8104067,44.255733489990234,11.764118718165978,3044.1060066223145,47,256,
31,1776342637.8166566,38.03253173828125,11.765219183529124,3038.163423538208,83,256,
32,1776342640.8016355,36.104440689086914,11.791563034057617,3042.9530143737793,74,256,
33,1776342640.8518205,48.07114601135254,11.789452795888863,3054.3816089630127,128,256,
34,1776342640.8553193,44.994354248046875,11.791772468417298,3051.896333694458,146,256,
35,1776342640.8555355,44.84987258911133,11.797877853991938,3053.3087253570557,74,256,
36,1776342640.8556914,44.66676712036133,11.7949083739636,3052.368402481079,146,256,
37,1776342640.8558245,44.58761215209961,11.799959107941271,3053.577184677124,182,256,
38,1776342640.8559465,44.489383697509766,11.803052939620672,3054.2678833007812,155,256,
39,1776342640.8561037,44.356584548950195,11.810570137173523,3056.0519695281982,164,256,
40,1776342643.8457303,35.553693771362305,11.773193583768958,3037.7180576324463,164,256,
41,1776342643.9110615,43.614864349365234,11.769531287398992,3044.8453426361084,128,256,
42,1776342643.911309,43.40219497680664,11.771844415103688,3045.222520828247,11,256,
43,1776342643.9114704,43.29276084899902,11.773386188581878,3045.506238937378,164,256,
44,1776342643.9116123,43.12610626220703,11.772984149409275,3045.2370643615723,29,256,
45,1776342643.9117541,43.031930923461914,11.774398766311945,3045.503616333008,92,256,
46,1776342643.91193,56.04410171508789,11.759335386986827,3054.6746253967285,164,256,
47,1776342643.9131784,54.81839179992676,11.760797687605315,3053.821802139282,92,256,
48,1776342646.8845286,35.45951843261719,11.791023553586474,3042.170524597168,182,256,
49,1776342646.956681,35.04824638366699,11.797497319240197,3043.410062789917,128,256,
50,1776342646.9567664,35.02702713012695,11.800257364908854,3044.0926551818848,164,256,
51,1776342646.9575393,34.16132926940918,11.805422165814567,3044.543981552124,38,256,
52,1776342646.95762,47.1649169921875,11.794366088567996,3054.7282695770264,110,256,
