timestamp,gpu_index,utilization_pct,memory_used_mb,memory_total_mb,power_draw_w,sm_clock_mhz
1776341438.645623,0,0.0,70791.25,81920.0,68.541,1410
1776341438.7468543,0,0.0,70791.25,81920.0,69.04,1410
1776341438.8470602,0,0.0,70791.25,81920.0,68.541,1410
1776341438.9472566,0,0.0,70795.25,81920.0,68.541,1410
1776341439.047455,0,10.0,70795.25,81920.0,68.541,1410
1776341439.1476693,0,10.0,70795.25,81920.0,68.832,1410
1776341439.2479012,0,1.0,70795.25,81920.0,68.541,1410
1776341439.3481266,0,1.0,70795.25,81920.0,68.839,1410
1776341439.4483485,0,52.0,70795.25,81920.0,68.839,1410
1776341439.5485637,0,52.0,70795.25,81920.0,279.779,1410
1776341439.6487806,0,100.0,70795.25,81920.0,276.439,1410
1776341439.7490003,0,100.0,70795.25,81920.0,273.625,1410
1776341439.8492162,0,100.0,70795.25,81920.0,279.873,1410
1776341439.9494119,0,100.0,70795.25,81920.0,279.115,1410
1776341440.0496254,0,100.0,70795.25,81920.0,276.927,1410
1776341440.1498368,0,100.0,70795.25,81920.0,274.781,1410
1776341440.2500522,0,100.0,70795.25,81920.0,276.487,1410
1776341440.350267,0,100.0,70795.25,81920.0,277.002,1410
1776341440.4504817,0,100.0,70795.25,81920.0,276.871,1410
1776341440.5506976,0,100.0,70795.25,81920.0,276.762,1410
1776341440.6509068,0,100.0,70795.25,81920.0,277.659,1410
1776341440.7511206,0,100.0,70795.25,81920.0,276.989,1410
1776341440.8513339,0,100.0,70795.25,81920.0,277.251,1410
1776341440.9515462,0,100.0,70795.25,81920.0,278.026,1410
1776341441.0517614,0,100.0,70795.25,81920.0,277.562,1410
1776341441.151971,0,100.0,70795.25,81920.0,277.087,1410
1776341441.25223,0,100.0,70795.25,81920.0,277.458,1410
1776341441.3524468,0,100.0,70795.25,81920.0,280.067,1410
1776341441.4526608,0,100.0,70795.25,81920.0,280.067,1410
1776341441.552874,0,100.0,70795.25,81920.0,276.893,1410
1776341441.6530566,0,100.0,70795.25,81920.0,276.784,1410
1776341441.753219,0,100.0,70795.25,81920.0,276.784,1410
1776341441.8534005,0,100.0,70795.25,81920.0,278.735,1410
1776341441.9536097,0,100.0,70795.25,81920.0,276.91,1410
1776341442.0538218,0,100.0,70795.25,81920.0,275.658,1410
1776341442.1540318,0,100.0,70795.25,81920.0,280.254,1410
1776341442.314701,0,100.0,70795.25,81920.0,70.495,1410
1776341442.415525,0,100.0,70795.25,81920.0,70.218,1410
1776341442.6359463,0,6.0,70795.25,81920.0,70.024,1410
1776341442.7722182,0,0.0,70795.25,81920.0,69.926,1410
1776341442.8725772,0,0.0,70795.25,81920.0,69.903,1410
1776341442.973181,0,0.0,70795.25,81920.0,69.817,1410
1776341443.0737178,0,0.0,70795.25,81920.0,69.709,1410
1776341443.2906387,0,0.0,70795.25,81920.0,69.622,1410
1776341443.3912413,0,0.0,70795.25,81920.0,69.793,1410
1776341443.4984653,0,0.0,70795.25,81920.0,69.622,1410
1776341443.6040804,0,0.0,70795.25,81920.0,69.72,1410
1776341443.791339,0,0.0,70795.25,81920.0,69.525,1410
1776341443.8919954,0,0.0,70795.25,81920.0,69.501,1410
1776341443.997494,0,0.0,70795.25,81920.0,69.622,1410
1776341444.1188157,0,0.0,70795.25,81920.0,69.525,1410
1776341444.2190554,0,0.0,70795.25,81920.0,69.353,1410
1776341444.3194208,0,0.0,70795.25,81920.0,69.525,1410
1776341444.4199197,0,0.0,70795.25,81920.0,69.525,1410
1776341444.5206256,0,0.0,70795.25,81920.0,69.622,1410
1776341444.6211243,0,0.0,70795.25,81920.0,69.428,1410
1776341444.7215493,0,0.0,70795.25,81920.0,69.428,1410
1776341444.826939,0,0.0,70795.25,81920.0,69.331,1410
1776341445.2037451,0,0.0,70795.25,81920.0,69.502,1410
1776341445.3071826,0,0.0,70795.25,81920.0,69.622,1410
1776341445.4074259,0,0.0,70795.25,81920.0,69.405,1410
1776341445.5076396,0,0.0,70795.25,81920.0,69.518,1410
1776341445.607842,0,0.0,70795.25,81920.0,69.732,1410
1776341445.9377863,0,0.0,70795.25,81920.0,69.502,1410
1776341446.0386565,0,0.0,70795.25,81920.0,69.502,1410
1776341446.1388302,0,0.0,70795.25,81920.0,275.018,1410
1776341446.2390242,0,74.0,70795.25,81920.0,276.22,1410
1776341446.3392253,0,74.0,70795.25,81920.0,278.683,1410
1776341446.4394424,0,100.0,70795.25,81920.0,279.279,1410
1776341446.5396552,0,100.0,70795.25,81920.0,279.246,1410
1776341446.639868,0,100.0,70795.25,81920.0,277.479,1410
1776341446.7400815,0,100.0,70795.25,81920.0,279.285,1410
1776341446.8402987,0,100.0,70795.25,81920.0,280.446,1410
1776341446.9405136,0,100.0,70795.25,81920.0,278.18,1410
1776341447.040735,0,100.0,70795.25,81920.0,279.028,1410
1776341447.1409516,0,100.0,70795.25,81920.0,278.251,1410
1776341447.2411706,0,100.0,70795.25,81920.0,279.301,1410
1776341447.3413923,0,100.0,70795.25,81920.0,279.301,1410
1776341447.4416096,0,100.0,70795.25,81920.0,281.649,1410
1776341447.541828,0,100.0,70795.25,81920.0,281.649,1410
1776341447.6420467,0,100.0,70795.25,81920.0,279.722,1410
1776341447.7422712,0,100.0,70795.25,81920.0,278.064,1410
1776341447.8424916,0,100.0,70795.25,81920.0,277.942,1410
1776341447.9427087,0,100.0,70795.25,81920.0,279.386,1410
1776341448.0429254,0,100.0,70795.25,81920.0,282.395,1410
1776341448.1431456,0,100.0,70795.25,81920.0,280.195,1410
1776341448.2433634,0,100.0,70795.25,81920.0,278.949,1410
1776341448.3435857,0,100.0,70795.25,81920.0,279.969,1410
1776341448.4438062,0,100.0,70795.25,81920.0,279.493,1410
1776341448.543987,0,100.0,70795.25,81920.0,279.311,1410
1776341448.64418,0,100.0,70795.25,81920.0,277.566,1410
1776341448.7443774,0,100.0,70795.25,81920.0,277.566,1410
1776341448.844575,0,100.0,70795.25,81920.0,279.212,1410
1776341448.9447896,0,100.0,70795.25,81920.0,279.212,1410
1776341449.0450053,0,100.0,70795.25,81920.0,272.596,1410
1776341449.1452098,0,95.0,70795.25,81920.0,281.914,1410
1776341449.245384,0,95.0,70795.25,81920.0,278.655,1410
1776341449.3455684,0,100.0,70795.25,81920.0,276.537,1410
1776341449.448034,0,100.0,70795.25,81920.0,282.881,1410
1776341449.5556319,0,100.0,70795.25,81920.0,283.073,1410
1776341449.6558213,0,100.0,70795.25,81920.0,282.111,1410
1776341449.7560124,0,100.0,70795.25,81920.0,279.806,1410
1776341449.856263,0,100.0,70795.25,81920.0,278.491,1410
1776341449.956455,0,100.0,70795.25,81920.0,280.279,1410
1776341450.0566485,0,100.0,70795.25,81920.0,280.279,1410
1776341450.1568387,0,100.0,70795.25,81920.0,281.803,1410
1776341450.257101,0,100.0,70795.25,81920.0,281.803,1410
1776341450.3572907,0,100.0,70795.25,81920.0,282.336,1410
1776341450.457481,0,100.0,70795.25,81920.0,282.336,1410
1776341450.557674,0,100.0,70795.25,81920.0,280.695,1410
1776341450.6578543,0,100.0,70795.25,81920.0,279.422,1410
1776341450.7580855,0,100.0,70795.25,81920.0,277.576,1410
1776341450.858305,0,100.0,70795.25,81920.0,284.802,1410
1776341450.9584944,0,100.0,70795.25,81920.0,280.285,1410
1776341451.058688,0,100.0,70795.25,81920.0,278.442,1410
1776341451.1588786,0,100.0,70795.25,81920.0,279.966,1410
1776341451.259093,0,100.0,70795.25,81920.0,280.49,1410
1776341451.3593056,0,100.0,70795.25,81920.0,279.393,1410
1776341451.4595187,0,100.0,70795.25,81920.0,279.393,1410
1776341451.5597246,0,100.0,70795.25,81920.0,280.098,1410
1776341451.659913,0,100.0,70795.25,81920.0,280.098,1410
1776341451.7601056,0,100.0,70795.25,81920.0,279.087,1410
1776341451.8602965,0,100.0,70795.25,81920.0,283.446,1410
1776341451.9604888,0,100.0,70795.25,81920.0,281.823,1410
1776341452.0606825,0,100.0,70795.25,81920.0,283.052,1410
1776341452.160869,0,96.0,70795.25,81920.0,280.39,1410
1776341452.261058,0,96.0,70795.25,81920.0,280.39,1410
1776341452.3612502,0,100.0,70795.25,81920.0,282.233,1410
