request_id,timestamp,ttft_ms,tpot_ms,total_latency_ms,tokens_in,tokens_out,error
0,1776342034.9760695,24.527788162231445,11.537971683576995,2966.7105674743652,173,256,
1,1776342037.9441197,20.63751220703125,11.50664161233341,2954.831123352051,74,256,
2,1776342040.8998601,21.18396759033203,11.521126242244945,2959.071159362793,119,256,
3,1776342043.8599927,19.577980041503906,11.509366128958908,2954.4663429260254,83,256,
4,1776342046.8152497,19.479990005493164,11.503907745959712,2952.9764652252197,65,256,
5,1776342049.7689579,18.819093704223633,11.50045301399979,2951.43461227417,47,256,
6,1776342052.7211883,19.726991653442383,11.526984794467102,2959.1081142425537,137,256,
7,1776342055.6817026,20.66493034362793,11.48994109209846,2950.5999088287354,38,256,
8,1776342058.6331556,18.94688606262207,11.498719570683498,2951.120376586914,56,256,
9,1776342061.5849977,18.572568893432617,11.542876561482748,2962.006092071533,182,256,
10,1776342064.5482259,18.156051635742188,11.485645817775353,2946.995735168457,20,256,
11,1776342067.495653,19.288301467895508,11.526227464862899,2958.4763050079346,137,256,
12,1776342070.4551327,16.201257705688477,11.495171341241575,2947.46994972229,38,256,
13,1776342073.4035046,21.503925323486328,11.527343824797986,2960.9766006469727,137,256,
14,1776342076.36539,18.84007453918457,11.49598476933498,2950.3161907196045,47,256,
15,1776342079.3160913,18.422603607177734,11.492471133961397,2949.002742767334,38,256,
16,1776342082.2655668,20.33233642578125,11.501833971808939,2953.2999992370605,65,256,
17,1776342085.2193263,19.556283950805664,11.487742031321806,2948.930501937866,20,256,
18,1776342088.1686606,21.48747444152832,11.528112374100031,2961.156129837036,146,256,
19,1776342091.1306317,20.15233039855957,11.530328264423446,2960.386037826538,146,256,
20,1776342094.0916584,18.546104431152344,11.491033142688227,2948.7595558166504,38,256,
21,1776342097.0409596,19.1648006439209,11.527204513549805,2958.601951599121,128,256,
22,1776342100.005215,21.29817008972168,11.54334404889275,2964.850902557373,182,256,
23,1776342102.971064,20.905494689941406,11.542261348051184,2964.182138442993,173,256,
24,1776342105.9361923,18.38207244873047,11.51126973769244,2953.7558555603027,83,256,
25,1776342108.8910205,21.148204803466797,11.532883550606522,2962.03351020813,137,256,
26,1776342111.854046,22.298097610473633,11.518150217392865,2959.4264030456543,119,256,
27,1776342114.8140135,17.29607582092285,11.505307403265261,2951.1494636535645,92,256,
28,1776342117.7659209,17.8678035736084,11.528622870351754,2957.6666355133057,119,256,
29,1776342120.7254965,18.82457733154297,11.49752093296425,2950.6924152374268,65,256,
30,1776342123.6767251,21.256685256958008,11.489537182976218,2951.0886669158936,47,256,
31,1776342126.6284077,17.735958099365234,11.515622045479569,2954.2195796966553,83,256,
32,1776342129.5834684,20.651817321777344,11.508693882063323,2955.368757247925,74,256,
33,1776342132.5397794,20.68185806274414,11.533100464764763,2961.622476577759,128,256,
34,1776342135.5028894,26.60059928894043,11.533862469243068,2967.735528945923,146,256,
35,1776342138.4723256,24.96957778930664,11.516377505134134,2961.6458415985107,74,256,
36,1776342141.4347959,21.944284439086914,11.538395227170458,2964.2350673675537,146,256,
37,1776342144.4049609,19.912004470825195,11.551137998992322,2965.452194213867,182,256,
38,1776342147.3715112,18.391132354736328,11.541188931932636,2961.3943099975586,155,256,
39,1776342150.3339033,18.490076065063477,11.54325990115895,2962.0213508605957,164,256,
40,1776342153.296671,17.635345458984375,11.54188174827426,2960.815191268921,164,256,
41,1776342156.2590094,20.604848861694336,11.527519600064148,2960.1223468780518,128,256,
42,1776342159.2204201,21.233081817626953,11.479975195492015,2948.626756668091,11,256,
43,1776342162.1694393,19.45662498474121,11.538082010605756,2961.667537689209,164,256,
44,1776342165.1323316,18.92876625061035,11.48844513238645,2948.4822750091553,29,256,
45,1776342168.0813496,20.375490188598633,11.5111977446313,2955.73091506958,92,256,
