timestamp,gpu_index,utilization_pct,memory_used_mb,memory_total_mb,power_draw_w,sm_clock_mhz
1776342884.9107618,0,100.0,70795.25,81920.0,295.553,1365
1776342885.011955,0,34.0,70795.25,81920.0,87.343,1395
1776342885.1121724,0,34.0,70795.25,81920.0,271.764,1230
1776342885.2123594,0,34.0,70795.25,81920.0,271.764,1305
1776342885.3125503,0,100.0,70795.25,81920.0,297.187,1305
1776342885.412734,0,100.0,70795.25,81920.0,295.915,1305
1776342885.5128934,0,100.0,70795.25,81920.0,294.694,1290
1776342885.6131027,0,100.0,70795.25,81920.0,298.07,1305
1776342885.713313,0,100.0,70795.25,81920.0,298.07,1290
1776342885.8135197,0,100.0,70795.25,81920.0,299.969,1305
1776342885.9137282,0,100.0,70795.25,81920.0,297.455,1305
1776342886.0139434,0,100.0,70795.25,81920.0,294.289,1305
1776342886.11415,0,100.0,70795.25,81920.0,295.733,1290
1776342886.2143588,0,100.0,70795.25,81920.0,296.981,1305
1776342886.3145657,0,100.0,70795.25,81920.0,303.628,1305
1776342886.4147794,0,100.0,70795.25,81920.0,303.523,1290
1776342886.5151355,0,100.0,70795.25,81920.0,298.926,1290
1776342886.6153817,0,100.0,70795.25,81920.0,302.01,1290
1776342886.7155957,0,100.0,70795.25,81920.0,291.114,1275
1776342886.8165123,0,100.0,70795.25,81920.0,298.528,1290
1776342886.916814,0,100.0,70795.25,81920.0,294.481,1275
1776342887.0170279,0,100.0,70795.25,81920.0,299.884,1290
1776342887.117237,0,100.0,70795.25,81920.0,303.041,1290
1776342887.2174451,0,100.0,70795.25,81920.0,302.975,1290
1776342887.3176532,0,100.0,70795.25,81920.0,297.554,1290
1776342887.417828,0,100.0,70795.25,81920.0,303.642,1275
1776342887.5179946,0,100.0,70795.25,81920.0,296.397,1275
1776342887.6191466,0,100.0,70795.25,81920.0,299.953,1275
1776342887.7204418,0,100.0,70795.25,81920.0,298.505,1275
1776342887.820656,0,100.0,70795.25,81920.0,287.83,1290
1776342887.9208615,0,100.0,70795.25,81920.0,298.059,1290
1776342888.021071,0,100.0,70795.25,81920.0,302.095,1290
