timestamp,gpu_index,utilization_pct,memory_used_mb,memory_total_mb,power_draw_w,sm_clock_mhz
1776342874.8545115,0,100.0,70795.25,81920.0,298.066,1335
1776342874.9557025,0,100.0,70795.25,81920.0,209.029,1395
1776342875.0559187,0,39.0,70795.25,81920.0,209.029,1230
1776342875.1561291,0,39.0,70795.25,81920.0,295.261,1290
1776342875.256338,0,96.0,70795.25,81920.0,300.727,1305
1776342875.3565521,0,96.0,70795.25,81920.0,303.155,1305
1776342875.4567714,0,96.0,70795.25,81920.0,303.805,1305
1776342875.556984,0,100.0,70795.25,81920.0,303.259,1305
1776342875.6572063,0,100.0,70795.25,81920.0,303.435,1305
1776342875.7576275,0,100.0,70795.25,81920.0,303.435,1290
1776342875.85788,0,100.0,70795.25,81920.0,302.854,1260
1776342875.958099,0,100.0,70795.25,81920.0,296.309,1275
1776342876.058313,0,100.0,70795.25,81920.0,289.305,1275
1776342876.15857,0,100.0,70795.25,81920.0,289.305,1275
1776342876.2587445,0,100.0,70795.25,81920.0,293.116,1305
1776342876.358932,0,100.0,70795.25,81920.0,297.479,1290
1776342876.460151,0,100.0,70795.25,81920.0,305.539,1290
1776342876.5603666,0,100.0,70795.25,81920.0,301.698,1290
1776342876.660606,0,100.0,70795.25,81920.0,307.277,1290
1776342876.7608929,0,100.0,70795.25,81920.0,298.254,1290
1776342876.8611147,0,100.0,70795.25,81920.0,301.315,1290
1776342876.9615915,0,100.0,70795.25,81920.0,291.514,1290
1776342877.061839,0,100.0,70795.25,81920.0,299.417,1275
1776342877.1620564,0,100.0,70795.25,81920.0,295.554,1260
1776342877.2622724,0,100.0,70795.25,81920.0,285.338,1290
1776342877.3625815,0,100.0,70795.25,81920.0,297.951,1290
1776342877.4628055,0,100.0,70795.25,81920.0,301.122,1290
1776342877.563022,0,100.0,70795.25,81920.0,297.069,1290
1776342877.6632607,0,100.0,70795.25,81920.0,295.378,1305
1776342877.7635224,0,100.0,70795.25,81920.0,296.037,1290
1776342877.863707,0,100.0,70795.25,81920.0,305.675,1275
1776342877.9639313,0,100.0,70795.25,81920.0,308.669,1275
1776342878.0649107,0,100.0,70795.25,81920.0,301.809,1260
1776342878.1651773,0,100.0,70795.25,81920.0,290.265,1275
1776342878.265388,0,100.0,70795.25,81920.0,295.724,1275
1776342878.3656018,0,100.0,70795.25,81920.0,290.721,1275
1776342878.4658196,0,100.0,70795.25,81920.0,290.721,1290
1776342878.5660312,0,100.0,70795.25,81920.0,301.151,1290
1776342878.6662605,0,100.0,70795.25,81920.0,301.151,1275
1776342878.766474,0,100.0,70795.25,81920.0,297.568,1290
1776342878.8666904,0,100.0,70795.25,81920.0,304.693,1275
1776342878.96691,0,100.0,70795.25,81920.0,307.02,1290
1776342879.0671253,0,100.0,70795.25,81920.0,307.02,1260
1776342879.16734,0,100.0,70795.25,81920.0,294.197,1260
1776342879.2675235,0,100.0,70795.25,81920.0,293.502,1260
1776342879.3677006,0,100.0,70795.25,81920.0,294.464,1275
1776342879.4678345,0,100.0,70795.25,81920.0,295.235,1275
1776342879.567995,0,100.0,70795.25,81920.0,302.084,1290
1776342879.668222,0,100.0,70795.25,81920.0,307.975,1290
1776342879.7684338,0,100.0,70795.25,81920.0,307.021,1290
1776342879.8686683,0,100.0,70795.25,81920.0,295.739,1275
1776342879.969667,0,100.0,70795.25,81920.0,280.614,1350
1776342880.0698714,0,100.0,70795.25,81920.0,350.946,1215
1776342880.1700957,0,100.0,70795.25,81920.0,271.275,1305
1776342880.2704613,0,100.0,70795.25,81920.0,298.47,1305
1776342880.3707082,0,100.0,70795.25,81920.0,304.004,1305
1776342880.4709263,0,100.0,70795.25,81920.0,296.695,1305
1776342880.5711594,0,100.0,70795.25,81920.0,299.238,1305
1776342880.671394,0,100.0,70795.25,81920.0,302.777,1305
1776342880.77164,0,100.0,70795.25,81920.0,299.12,1305
1776342880.8723018,0,100.0,70795.25,81920.0,295.544,1275
1776342880.9725335,0,100.0,70795.25,81920.0,294.32,1290
1776342881.0727475,0,100.0,70795.25,81920.0,294.664,1290
1776342881.1729753,0,100.0,70795.25,81920.0,299.105,1290
1776342881.2731917,0,100.0,70795.25,81920.0,299.981,1290
1776342881.3734426,0,100.0,70795.25,81920.0,300.935,1290
1776342881.47366,0,100.0,70795.25,81920.0,298.931,1290
1776342881.5738754,0,100.0,70795.25,81920.0,298.931,1305
1776342881.67409,0,100.0,70795.25,81920.0,300.854,1290
1776342881.7743087,0,100.0,70795.25,81920.0,300.854,1290
1776342881.8745317,0,100.0,70795.25,81920.0,301.723,1275
1776342881.9747531,0,100.0,70795.25,81920.0,301.723,1275
1776342882.0749733,0,100.0,70795.25,81920.0,287.641,1275
1776342882.1752527,0,100.0,70795.25,81920.0,303.232,1275
1776342882.2754688,0,100.0,70795.25,81920.0,295.443,1275
1776342882.3756447,0,100.0,70795.25,81920.0,297.952,1290
1776342882.4758105,0,100.0,70795.25,81920.0,301.982,1290
1776342882.5760133,0,100.0,70795.25,81920.0,299.779,1290
1776342882.6762002,0,100.0,70795.25,81920.0,306.314,1290
1776342882.7763517,0,100.0,70795.25,81920.0,301.685,1290
1776342882.8765528,0,100.0,70795.25,81920.0,308.182,1275
1776342882.9767563,0,100.0,70795.25,81920.0,296.389,1275
1776342883.076964,0,100.0,70795.25,81920.0,286.348,1290
1776342883.1771655,0,100.0,70795.25,81920.0,290.577,1275
1776342883.2784283,0,100.0,70795.25,81920.0,301.041,1275
1776342883.3786333,0,100.0,70795.25,81920.0,306.544,1290
1776342883.4788384,0,100.0,70795.25,81920.0,303.258,1290
1776342883.5790403,0,100.0,70795.25,81920.0,299.573,1275
1776342883.679253,0,100.0,70795.25,81920.0,293.798,1275
1776342883.7795408,0,100.0,70795.25,81920.0,305.079,1290
1776342883.8797433,0,100.0,70795.25,81920.0,305.466,1275
1776342883.979948,0,100.0,70795.25,81920.0,296.423,1275
1776342884.0802329,0,100.0,70795.25,81920.0,293.141,1275
1776342884.1804183,0,100.0,70795.25,81920.0,294.287,1275
1776342884.2806013,0,100.0,70795.25,81920.0,294.287,1275
1776342884.3807757,0,100.0,70795.25,81920.0,294.49,1290
1776342884.481802,0,100.0,70795.25,81920.0,294.49,1290
1776342884.5820122,0,100.0,70795.25,81920.0,305.184,1275
1776342884.6838021,0,100.0,70795.25,81920.0,297.375,1290
1776342884.7840679,0,100.0,70795.25,81920.0,297.375,1290
