timestamp,gpu_index,utilization_pct,memory_used_mb,memory_total_mb,power_draw_w,sm_clock_mhz
1776342807.7564223,0,100.0,70795.25,81920.0,293.789,1380
1776342807.858057,0,100.0,70795.25,81920.0,88.777,1395
1776342807.958936,0,44.0,70795.25,81920.0,311.13,1335
1776342808.0591476,0,44.0,70795.25,81920.0,287.661,1380
1776342808.1593595,0,100.0,70795.25,81920.0,303.144,1395
1776342808.2595742,0,100.0,70795.25,81920.0,300.148,1395
1776342808.3597908,0,100.0,70795.25,81920.0,300.549,1395
1776342808.460013,0,100.0,70795.25,81920.0,298.144,1395
1776342808.5602639,0,100.0,70795.25,81920.0,302.201,1395
1776342808.660484,0,100.0,70795.25,81920.0,301.722,1395
1776342808.7607026,0,100.0,70795.25,81920.0,300.29,1395
1776342808.8609138,0,100.0,70795.25,81920.0,300.931,1380
1776342808.961132,0,100.0,70795.25,81920.0,288.338,1380
1776342809.0613203,0,100.0,70795.25,81920.0,306.316,1395
1776342809.1614497,0,100.0,70795.25,81920.0,306.316,1395
1776342809.2618139,0,100.0,70795.25,81920.0,299.962,1395
1776342809.3620286,0,100.0,70795.25,81920.0,301.975,1395
1776342809.462216,0,100.0,70795.25,81920.0,299.663,1395
1776342809.5623856,0,100.0,70795.25,81920.0,302.565,1395
1776342809.6626027,0,100.0,70795.25,81920.0,302.565,1395
1776342809.762982,0,100.0,70795.25,81920.0,299.849,1395
1776342809.8631413,0,100.0,70795.25,81920.0,297.853,1365
1776342809.9633484,0,100.0,70795.25,81920.0,292.342,1365
1776342810.0635536,0,100.0,70795.25,81920.0,290.853,1380
1776342810.163734,0,100.0,70795.25,81920.0,304.395,1395
1776342810.263896,0,100.0,70795.25,81920.0,305.645,1395
1776342810.364181,0,100.0,70795.25,81920.0,293.328,1380
1776342810.4643645,0,100.0,70795.25,81920.0,301.511,1395
1776342810.5645478,0,100.0,70795.25,81920.0,308.047,1395
1776342810.664729,0,100.0,70795.25,81920.0,300.92,1395
1776342810.764928,0,100.0,70795.25,81920.0,300.384,1395
1776342810.8651404,0,100.0,70795.25,81920.0,296.613,1380
1776342810.9653583,0,100.0,70795.25,81920.0,294.082,1380
1776342811.0655448,0,100.0,70795.25,81920.0,291.708,1395
1776342811.165723,0,100.0,70795.25,81920.0,303.759,1395
1776342811.2660255,0,100.0,70795.25,81920.0,297.502,1380
1776342811.3662095,0,100.0,70795.25,81920.0,292.212,1395
1776342811.4663951,0,100.0,70795.25,81920.0,287.829,1335
1776342811.5665722,0,100.0,70795.25,81920.0,272.642,1380
1776342811.6667452,0,100.0,70795.25,81920.0,291.581,1395
1776342811.7669163,0,100.0,70795.25,81920.0,304.119,1395
1776342811.8670976,0,100.0,70795.25,81920.0,302.663,1395
1776342811.9672785,0,100.0,70795.25,81920.0,298.063,1395
1776342812.0674598,0,100.0,70795.25,81920.0,300.825,1395
1776342812.1676347,0,100.0,70795.25,81920.0,300.825,1395
1776342812.2678032,0,100.0,70795.25,81920.0,298.716,1365
1776342812.3679757,0,100.0,70795.25,81920.0,287.318,1380
1776342812.4681642,0,100.0,70795.25,81920.0,292.171,1380
1776342812.5683358,0,100.0,70795.25,81920.0,294.282,1380
1776342812.6685193,0,100.0,70795.25,81920.0,294.282,1380
