request_id,timestamp,ttft_ms,tpot_ms,total_latency_ms,tokens_in,tokens_out,error
0,1776342848.2760181,141.28494262695312,16.646769467522116,4386.211156845093,173,256,
1,1776342848.2765648,140.24090766906738,16.64447223438936,4384.5813274383545,74,256,
2,1776342848.276691,141.4051055908203,16.59564971923828,4373.295783996582,119,256,
3,1776342848.276805,107.47265815734863,16.738492367314358,4375.78821182251,83,256,
4,1776342848.276924,107.22899436950684,16.721364563586665,4371.176958084106,65,256,
5,1776342848.2771719,107.05137252807617,16.730771345250748,4373.398065567017,47,256,
6,1776342848.2772884,106.82821273803711,16.71429334902296,4368.973016738892,137,256,
7,1776342848.2773547,106.00829124450684,16.634382921106674,4347.775936126709,38,256,
8,1776342848.2774034,140.00535011291504,16.556658464319565,4361.953258514404,56,256,
9,1776342848.2774467,106.20617866516113,16.648520675359986,4351.578950881958,182,256,
10,1776342848.2774906,139.9517059326172,16.55895102257822,4362.4842166900635,20,256,
11,1776342848.2775328,139.98913764953613,16.56652057872099,4364.451885223389,137,256,
12,1776342848.277576,139.36877250671387,16.646626416374655,4384.258508682251,38,256,
13,1776342848.2776167,138.9157772064209,16.64268175760905,4382.7996253967285,137,256,
14,1776342848.2776587,106.63485527038574,16.747279260672777,4377.191066741943,47,256,
15,1776342848.2777019,106.14323616027832,16.71278523463829,4367.903470993042,38,256,
16,1776342848.2777462,139.81080055236816,16.571606841741822,4365.570545196533,65,256,
17,1776342848.27779,105.96895217895508,16.6900447770661,4361.930370330811,20,256,
18,1776342848.2778366,140.31219482421875,16.60171303094602,4373.749017715454,146,256,
19,1776342848.2778847,105.4525375366211,16.631476084391277,4346.4789390563965,146,256,
20,1776342848.2779331,106.37712478637695,16.748360091564702,4377.208948135376,38,256,
21,1776342848.2779768,105.40580749511719,16.635640462239582,4347.494125366211,128,256,
22,1776342848.2780201,87.76426315307617,16.60938730426863,4323.158025741577,182,256,
23,1776342848.2781274,106.00876808166504,16.71608382580327,4368.610143661499,173,256,
24,1776342848.2781725,105.4987907409668,16.65184544581993,4351.719379425049,83,256,
25,1776342848.278218,105.60965538024902,16.709122938268326,4366.436004638672,137,256,
26,1776342848.2782624,139.62197303771973,16.577620599784105,4366.915225982666,119,256,
27,1776342848.278306,139.18399810791016,16.56340804754519,4362.853050231934,92,256,
28,1776342848.2783499,105.3929328918457,16.68346068438362,4359.675407409668,119,256,
29,1776342848.2783947,105.79037666320801,16.727369906855564,4371.269702911377,65,256,
30,1776342848.278438,105.82208633422852,16.73734702315985,4373.84557723999,47,256,
31,1776342848.2784803,104.9196720123291,16.63797602933996,4347.603559494019,83,256,
32,1776342848.2785237,138.79990577697754,16.648550594554226,4384.180307388306,74,256,
33,1776342848.2785656,104.60686683654785,16.622004789464615,4343.218088150024,128,256,
34,1776342848.2786098,105.07965087890625,16.653867796355602,4351.815938949585,146,256,
35,1776342848.2786534,139.56308364868164,16.609911825142653,4375.090599060059,74,256,
36,1776342848.2786965,138.69619369506836,16.55390402849983,4359.941720962524,146,256,
37,1776342848.2787402,138.7341022491455,16.560754589006013,4361.726522445679,182,256,
38,1776342848.2788389,104.57944869995117,16.64012553645115,4347.811460494995,155,256,
39,1776342848.2788868,104.82168197631836,16.65672227448108,4352.285861968994,164,256,
40,1776342848.278934,139.30010795593262,16.611576080322266,4375.25200843811,164,256,
41,1776342848.2789805,138.36097717285156,16.546787000169942,4357.7916622161865,128,256,
42,1776342848.2790282,105.14068603515625,16.722764220892213,4369.445562362671,11,256,
43,1776342848.2790735,105.16810417175293,16.731941933725395,4371.8132972717285,164,256,
