tenant,request_id,submit_time,ttft_ms,total_latency_ms,tokens_out,prompt_tokens,error
quiet_0,304,1776779483.22497,79.23579216003418,1974.6828079223633,61,0,
quiet_0,44,1776779245.1880507,53.50089073181152,1576.8816471099854,62,0,
quiet_0,65,1776779262.1061428,46.381473541259766,1229.7720909118652,51,0,
quiet_0,142,1776779334.7527006,92.39029884338379,1667.3216819763184,62,0,
quiet_0,5,1776779204.1800072,60.69350242614746,1784.0631008148193,61,0,
quiet_0,216,1776779394.9035704,62.81447410583496,1676.468849182129,63,0,
quiet_0,236,1776779408.5464609,51.9556999206543,2071.678876876831,62,0,
quiet_0,36,1776779235.1557553,71.76876068115234,1789.6556854248047,61,0,
quiet_0,55,1776779254.7964165,47.666311264038086,1360.1181507110596,60,0,
quiet_0,120,1776779323.9193249,55.15718460083008,1497.2155094146729,63,0,
quiet_0,81,1776779271.4973412,54.71611022949219,1751.1413097381592,55,0,
quiet_0,114,1776779321.468538,56.46109580993652,1877.7482509613037,63,0,
quiet_0,252,1776779428.8755226,46.85258865356445,2097.5334644317627,64,0,
quiet_0,33,1776779232.1150835,104.3086051940918,1726.64213180542,63,0,
quiet_0,50,1776779250.2144558,52.255868911743164,2135.0321769714355,64,0,
quiet_0,108,1776779312.4747214,37.987709045410156,1246.1199760437012,62,0,
quiet_0,237,1776779409.8964438,70.13916969299316,1615.0851249694824,63,0,
quiet_0,148,1776779342.2558944,40.61627388000488,1625.070333480835,63,0,
quiet_0,159,1776779350.3224964,22.580623626708984,2009.6216201782227,64,0,
quiet_0,207,1776779387.9752295,27.504682540893555,1744.314193725586,58,0,
quiet_0,298,1776779474.6608949,30.764102935791016,1958.949327468872,60,0,
quiet_0,315,1776779493.112654,50.6594181060791,2302.5619983673096,63,0,
quiet_0,292,1776779470.2827587,28.275489807128906,2202.3544311523438,64,0,
quiet_0,303,1776779482.896781,55.88793754577637,2172.8641986846924,64,0,
quiet_0,37,1776779235.7413683,57.058095932006836,1972.8891849517822,63,0,
quiet_0,221,1776779396.8300853,42.32478141784668,1320.8651542663574,60,0,
quiet_0,264,1776779439.1341138,43.09725761413574,2007.457971572876,61,0,
quiet_0,269,1776779441.562217,49.52359199523926,2270.7769870758057,63,0,
quiet_0,11,1776779208.2313907,46.11086845397949,1620.7022666931152,60,0,
quiet_0,160,1776779350.362184,65.59967994689941,2026.134967803955,64,0,
quiet_0,195,1776779377.9720721,62.80112266540527,1746.8903064727783,64,0,
quiet_0,239,1776779412.376496,147.40300178527832,2009.2473030090332,62,0,
quiet_0,208,1776779388.4566708,64.0566349029541,1845.8189964294434,64,0,
quiet_0,144,1776779338.3666878,156.65578842163086,1785.5925559997559,62,0,
quiet_0,215,1776779394.3654165,61.0353946685791,1772.6569175720215,61,0,
quiet_0,88,1776779282.3960567,42.476654052734375,1940.0568008422852,64,0,
quiet_0,132,1776779329.1325774,60.03880500793457,1793.9321994781494,64,0,
quiet_0,26,1776779223.9021344,31.504392623901367,1590.0602340698242,64,0,
quiet_0,113,1776779319.625278,56.043148040771484,1832.6833248138428,64,0,
quiet_0,310,1776779490.6904256,64.90278244018555,2007.9376697540283,64,0,
quiet_0,87,1776779281.4630346,45.976877212524414,2067.0487880706787,62,0,
quiet_0,149,1776779342.8368905,32.187461853027344,1613.7452125549316,64,0,
quiet_0,204,1776779384.0974274,53.84492874145508,1867.849588394165,63,0,
quiet_0,218,1776779395.3846889,49.6675968170166,1695.0907707214355,62,0,
quiet_0,316,1776779493.6060953,66.31088256835938,1976.3882160186768,59,0,
quiet_0,258,1776779433.269209,37.95981407165527,1701.7731666564941,64,0,
quiet_0,260,1776779436.8776312,68.65429878234863,1844.9618816375732,61,0,
quiet_0,206,1776779385.2596889,48.76708984375,1703.803300857544,59,0,
quiet_0,278,1776779457.154895,70.68490982055664,1656.0263633728027,50,0,
quiet_0,300,1776779479.2326746,57.218074798583984,1818.3438777923584,64,0,
quiet_0,101,1776779299.0880635,57.77859687805176,1566.286563873291,64,0,
quiet_0,214,1776779394.1980815,57.96527862548828,1590.6667709350586,64,0,
quiet_0,257,1776779432.6607575,48.06923866271973,2118.3900833129883,60,0,
quiet_0,256,1776779432.3120694,46.80585861206055,2091.2184715270996,64,0,
quiet_0,162,1776779351.4071078,45.284271240234375,2011.854887008667,63,0,
quiet_0,8,1776779207.4445472,59.79275703430176,2056.5848350524902,62,0,
quiet_0,131,1776779328.596993,39.00504112243652,1689.3744468688965,61,0,
quiet_0,299,1776779476.9883604,64.46337699890137,2186.5367889404297,64,0,
quiet_0,309,1776779487.7366786,191.78247451782227,1430.3784370422363,40,0,
quiet_0,312,1776779491.3158257,62.30568885803223,1916.5067672729492,63,0,
quiet_0,233,1776779407.7827435,120.23735046386719,2122.4188804626465,63,0,
quiet_0,62,1776779260.1251676,41.84365272521973,1665.4129028320312,64,0,
quiet_0,106,1776779307.3383849,45.386314392089844,1597.2216129302979,64,0,
quiet_0,169,1776779356.141795,65.34481048583984,1251.0313987731934,52,0,
quiet_0,184,1776779367.3684635,39.377689361572266,1561.4941120147705,63,0,
quiet_0,223,1776779399.2069151,23.741960525512695,2318.755865097046,64,0,
quiet_0,289,1776779468.9988868,32.653093338012695,2043.5600280761719,59,0,
quiet_0,109,1776779312.715993,34.5005989074707,1151.4942646026611,64,0,
quiet_0,222,1776779399.108987,74.42688941955566,2310.594081878662,63,0,
quiet_0,156,1776779349.008474,71.17462158203125,1684.912919998169,62,0,
quiet_0,190,1776779373.6971664,66.29323959350586,1719.5370197296143,64,0,
quiet_0,174,1776779360.0166109,67.86870956420898,1524.0206718444824,61,0,
quiet_0,14,1776779210.0640373,71.57182693481445,1616.8386936187744,63,0,
quiet_0,15,1776779210.2708983,37.58859634399414,1539.3102169036865,64,0,
quiet_0,265,1776779439.766278,370.4972267150879,2160.705804824829,63,0,
quiet_0,276,1776779449.1338365,55.38058280944824,1795.2821254730225,63,0,
quiet_0,13,1776779209.9981854,39.83187675476074,1608.3126068115234,63,0,
quiet_0,121,1776779323.928802,63.09032440185547,1488.997459411621,64,0,
quiet_0,228,1776779403.9580536,58.927297592163086,1821.8905925750732,64,0,
quiet_0,241,1776779415.3049119,57.565927505493164,1565.882682800293,64,0,
quiet_0,319,1776779495.7984476,57.92975425720215,2130.211353302002,64,0,
quiet_0,318,1776779495.3227298,125.64301490783691,2171.299934387207,52,0,
quiet_0,18,1776779213.1610692,36.94486618041992,1287.8472805023193,63,0,
quiet_0,89,1776779283.4361227,53.926706314086914,1595.494270324707,64,0,
quiet_0,92,1776779286.9367352,70.45650482177734,2032.9949855804443,63,0,
quiet_0,122,1776779324.5861087,44.939279556274414,1304.6562671661377,64,0,
quiet_0,280,1776779458.3014836,146.45886421203613,1784.400463104248,64,0,
quiet_0,64,1776779261.819397,77.79264450073242,1340.0604724884033,45,0,
quiet_0,266,1776779439.8920853,218.96743774414062,2038.3450984954834,64,0,
quiet_0,270,1776779441.8201005,59.26156044006348,2390.0907039642334,63,0,
